id	name	wiki_title	description	wiki_url
D010291	Paresis	Paresis	In medicine, paresis () is a condition typified by a weakness of voluntary movement, or by partial loss of voluntary movement or by impaired movement. When used without qualifiers, it usually refers to the limbs, but it can also be used to describe the muscles of the eyes (ophthalmoparesis), the stomach (gastroparesis), and also the vocal cords (vocal cord paresis).   Neurologists use the term paresis to describe weakness, and plegia to describe paralysis in which all voluntary movement is lost. The term paresis comes from the Ancient Greek: πάρεσις 'letting go' from παρίημι 'to let go, to let fall'.	https://en.wikipedia.org/wiki/Paresis
D010292	Paresthesia	Paresthesia	"Paresthesia (or paraesthesia) is a sensation of the skin that may feel like numbness (hypoesthesia), tingling, pricking, chilling, or burning. It can be temporary or chronic and has many possible underlying causes. Paresthesia is usually painless and can occur anywhere on the body, but does most commonly in the arms and legs. The most familiar kind of paresthesia is the sensation known as pins and needles after having a limb ""fall asleep"" (obdormition). This is typically achieved by not moving the limb for a long period of time. Hitting the ulnar nerve (the ""funny bone"", actually a nerve) also induces paresthesias. A less common kind is formication, the sensation of insects crawling on or under the skin."	https://en.wikipedia.org/wiki/Paresthesia
D010468	Perceptual Disorders		Description not found.	
D010591	Phantom Limb	Phantom limb	Phantom limb refers to brain's perception of pain in a limb that has been surgically amputated and is one of the most common sequelae of limb loss, with prevalence estimates ranging from 50% to 80% of all individuals who undergo amputation. Phantom limb can also present itself in two ways: phantom limb pain (PLP) or phantom limb sensations. Phantom limb pain is a painful or unpleasant sensation experienced where the amputated limb was. Phantom sensations are any other, nonpainful sensations perceived in the amputated or missing limb area.	https://en.wikipedia.org/wiki/Phantom_limb
D010845	Obesity Hypoventilation Syndrome		Description not found.	
D011141	Polyuria	Polyuria	Polyuria () is excessive or an abnormally large production or passage of urine (greater than 2.5 L or 3 L over 24 hours in adults). Increased production and passage of urine may also be termed as diuresis. Polyuria often appears in conjunction with polydipsia (increased thirst), though it is possible to have one without the other, and the latter may be a cause or an effect. Primary polydipsia may lead to polyuria. Polyuria is usually viewed as a symptom or sign of another disorder (not a disease by itself), but it can be classed as a disorder, at least when its underlying causes are not clear.	https://en.wikipedia.org/wiki/Polyuria
D011218	Prader-Willi Syndrome	Prader–Willi syndrome	Prader–Willi syndrome (PWS)  is a rare genetic disorder caused by a loss of function of specific genes on chromosome 15. In babies, symptoms include weak muscles, poor feeding, and slow development. Beginning in childhood, those affected become constantly hungry, which often leads to obesity and type 2 diabetes. Mild to moderate intellectual impairment and behavioral problems are also typical of the disorder. Often, affected individuals have a narrow forehead, small hands and feet, short height, and light skin and hair. Most are unable to have children. About 74% of cases occur when part of the father's chromosome 15 is deleted. In another 25% of cases, the affected person has two copies of the maternal chromosome 15 from the mother and lacks the paternal copy. As parts of the chromosome from the mother are turned off through imprinting, they end up with no working copies of certain genes. PWS is not generally inherited, but rather the genetic changes happen during the formation of the egg, sperm, or in early development. No risk factors are known for the disorder. Those who have one child with PWS have less than a 1% chance of the next child being affected. A similar mechanism occurs in Angelman syndrome, except the defective chromosome 15 is from the mother, or two copies are from the father. Prader–Willi syndrome has no cure. Treatment may improve outcomes, especially if carried out early. In newborns, feeding difficulties may be supported with feeding tubes. Strict food supervision is typically required, starting around the age of three, in combination with an exercise program. Growth hormone therapy also improves outcomes. Counseling and medications may help with some behavioral problems. Group homes are often necessary in adulthood. PWS affects between 1 in 10,000 to 30,000 people worldwide. More than 400,000 people live with PWS.	https://en.wikipedia.org/wiki/Prader%E2%80%93Willi_syndrome
D011304	Presbycusis	Presbycusis	"Presbycusis (also spelled presbyacusis, from Greek πρέσβυς presbys ""old"" + ἄκουσις akousis ""hearing""), or age-related hearing loss, is the cumulative effect of aging on hearing. It is a progressive and irreversible bilateral symmetrical age-related sensorineural hearing loss resulting from degeneration of the cochlea or associated structures of the inner ear or auditory nerves. The hearing loss is most marked at higher frequencies. Hearing loss that accumulates with age but is caused by factors other than normal aging (nosocusis and sociocusis) is not presbycusis, although differentiating the individual effects of distinct causes of hearing loss can be difficult. The cause of presbycusis is a combination of genetics, cumulative environmental exposures and pathophysiological changes related to aging. At present there are no preventive measures known; treatment is by hearing aid or surgical implant. Presbycusis is the most common cause of hearing loss, affecting one out of three persons by age 65, and one out of two by age 75. Presbycusis is the second most common illness next to arthritis in aged people. Many vertebrates such as fish, birds and amphibians do not experience presbycusis in old age as they are able to regenerate their cochlear sensory cells, whereas mammals including humans have genetically lost this regenerative ability."	https://en.wikipedia.org/wiki/Presbycusis
D011507	Proteinuria	Proteinuria	Proteinuria is the presence of excess proteins in the urine. In healthy persons, urine contains very little protein, less than 150 mg/day; an excess is suggestive of illness. Excess protein in the urine often causes the urine to become foamy (although this symptom may also be caused by other conditions). Severe proteinuria can cause nephrotic syndrome in which there is worsening swelling of the body.	https://en.wikipedia.org/wiki/Proteinuria
D011537	Pruritus	Itch	An itch (also known as pruritus) is a sensation that causes a strong desire or reflex to scratch. Itches have many similarities to pain, and while both are unpleasant sensory experiences, their behavioral response patterns are different. Pain creates a withdrawal reflex, whereas itches lead to a scratch reflex. Unmyelinated nerve fibers for itches and pain both originate in the skin. Information for them is conveyed centrally in two distinct systems that both use the same nerve bundle and spinothalamic tract.	https://en.wikipedia.org/wiki/Itch
D011538	Pruritus Ani		Description not found.	
D011539	Pruritus Vulvae		Description not found.	
D011595	Psychomotor Agitation		Description not found.	
D011596	Psychomotor Disorders		Description not found.	
D011602	Psychophysiologic Disorders	Psychosomatic medicine	Psychosomatic medicine is an interdisciplinary medical field exploring the relationships among social, psychological, behavioral factors on bodily processes and quality of life in humans and animals. The academic forebearer of the modern field of behavioral medicine and a part of the practice of consultation-liaison psychiatry, psychosomatic medicine integrates interdisciplinary evaluation and management involving diverse specialties including psychiatry, psychology, neurology, psychoanalysis, internal medicine, pediatrics, surgery, allergy, dermatology, and psychoneuroimmunology. Clinical situations where mental processes act as a major factor affecting medical outcomes are areas where psychosomatic medicine has competence.	https://en.wikipedia.org/wiki/Psychosomatic_medicine
D011681	Pupil Disorders		Description not found.	
D011693	Purpura	Purpura	Purpura () is a condition of  red or purple discolored spots on the skin that do not blanch on applying pressure. The spots are caused by bleeding underneath the skin secondary to platelet disorders, vascular disorders, coagulation disorders, or other causes. They measure 3–10 mm, whereas petechiae measure less than 3 mm, and ecchymoses greater than 1 cm. Purpura is common with typhus and can be present with meningitis caused by meningococci or septicaemia.  In particular, meningococcus (Neisseria meningitidis), a Gram-negative diplococcus organism, releases endotoxin when it lyses.  Endotoxin activates the Hageman factor (clotting factor XII), which causes disseminated intravascular coagulation (DIC).  The DIC is what appears as a rash on the affected individual.	https://en.wikipedia.org/wiki/Purpura
D011694	Purpura, Hyperglobulinemic		Description not found.	
D011695	Purpura, Schoenlein-Henoch	Henoch–Schönlein purpura	IgA vasculitis, previously known as Henoch–Schönlein purpura (HSP), is an autoimmune disease that most commonly affects children. In the skin, the disease causes palpable purpura (small, raised areas of bleeding underneath the skin), often with joint pain (arthralgia) and abdominal pain. With kidney involvement, there may be a loss of small amounts of blood and protein in the urine (hematuria and proteinuria), but this usually goes unnoticed; in a small proportion of cases, the kidney involvement proceeds to chronic kidney disease (CKD). HSP is often preceded by an infection, such as a throat infection. HSP is a systemic vasculitis (inflammation of blood vessels) and is characterized by deposition of immune complexes containing the antibody immunoglobulin A (IgA); the exact cause for this phenomenon is unknown. In children, it usually resolves within several weeks and requires no treatment apart from symptom control but may relapse in 1 out of 3 cases and cause irreversible kidney damage in about 1 in 100 cases. In adults, the prognosis is different from in children. The average duration of cutaneous lesions is 27.9 months. For many, it tends to be relapsing–remitting over a long period of time, rather than self-limiting and there tend to be more complications.	https://en.wikipedia.org/wiki/Henoch%E2%80%93Sch%C3%B6nlein_purpura
D011696	Purpura, Thrombocytopenic		Description not found.	
D011697	Purpura, Thrombotic Thrombocytopenic	Thrombotic thrombocytopenic purpura	Thrombotic thrombocytopenic purpura (TTP) is a blood disorder that results in blood clots forming in small blood vessels throughout the body. This results in a low platelet count, low red blood cells due to their breakdown, and often kidney, heart, and brain dysfunction. Symptoms may include large bruises, fever, weakness, shortness of breath, confusion, and headache. Repeated episodes may occur. In about half of cases a trigger is identified, while in the remainder the cause remains unknown. Known triggers include bacterial infections, certain medications, autoimmune diseases such as lupus, and pregnancy. The underlying mechanism typically involves antibodies inhibiting the enzyme ADAMTS13. This results in decreased break down of large multimers of von Willebrand factor (vWF) into smaller units. Less commonly TTP is inherited, known as Upshaw–Schulman syndrome, such that ADAMTS13 dysfunction is present from birth. Diagnosis is typically based on symptoms and blood tests. It may be supported by measuring activity of or antibodies against ADAMTS13. With plasma exchange the risk of death has decreased from more than 90% to less than 20%. Immunosuppressants, such as glucocorticoids, and rituximab may also be used. Platelet transfusions are generally not recommended. About 1 per 1,000,000 new people are affected annually. Onset is typically in adulthood and women are more often affected. About 10% of cases begin in childhood. The condition was first described by Eli Moschcowitz in 1924. The underlying mechanism was determined in the 1980s and 1990s.	https://en.wikipedia.org/wiki/Thrombotic_thrombocytopenic_purpura
D011782	Quadriplegia	Tetraplegia	Tetraplegia, also known as quadriplegia, is defined as the dysfunction or loss of motor and/or sensory function in the cervical area of the spinal cord. A loss of motor function can present as either weakness or paralysis leading to partial or total loss of function in the arms, legs, trunk, and pelvis (paraplegia is similar but affects the thoracic, lumbar, and sacral segments of the spinal cord, and arm function is retained). The paralysis may be flaccid or spastic. A loss of sensory function can present as an impairment or complete inability to sense light touch, pressure, heat, pinprick/pain, and proprioception. In these types of spinal cord injury, it is common to have a loss of both sensation and motor control.	https://en.wikipedia.org/wiki/Tetraplegia
D012001	Hyperacusis	Hyperacusis	Hyperacusis is an increased sensitivity to sound (including pain) and a low tolerance for environmental noise.  Definitions of hyperacusis can vary significantly; it often revolves around damage to or dysfunction of the stapes bone, stapedius muscle or tensor tympani.  It is often categorized into four subtypes: loudness, pain (also called noxacusis), annoyance, and fear. It can be a highly debilitating hearing disorder. There are a variety of causes and risk factors, with the most common being exposure to loud noise. It is often coincident with tinnitus. Proposed mechanisms in the literature involve dysfunction in the brain, inner ear, or middle ear. Little is known about the prevalence of hyperacusis, in part due to the degree of variation in the term's definition. Reported prevalence estimates vary widely, and further research is needed to obtain strong epidemiological data.	https://en.wikipedia.org/wiki/Hyperacusis
D012021	Reflex, Abnormal		Description not found.	
D012133	Respiratory Paralysis		Description not found.	
D012135	Respiratory Sounds		Description not found.	
D012148	Restless Legs Syndrome	Restless legs syndrome	Restless legs syndrome (RLS), also known as Willis–Ekbom disease (WED), is a neurological disorder, usually chronic, that causes an overwhelming urge to move one's legs. There is often an unpleasant feeling in the legs that improves temporarily by moving them. This feeling is often described as aching, tingling, or crawling in nature. Occasionally, arms may also be affected. The feelings generally happen when at rest and therefore can make it hard to sleep. Sleep disruption may leave people with RLS sleepy during the day, with low energy, and irritable or depressed. Additionally, many have limb twitching during sleep, a condition known as periodic limb movement disorder (PLMD). RLS is not the same as habitual foot-tapping or leg-rocking.	https://en.wikipedia.org/wiki/Restless_legs_syndrome
D012166	Retinal Hemorrhage		Description not found.	
D012415	Rubinstein-Taybi Syndrome	Rubinstein–Taybi syndrome	Rubinstein–Taybi syndrome (RTS) is a rare genetic condition characterized by short stature, moderate to severe learning difficulties, distinctive facial features, and broad thumbs and first toes. Other features of the disorder vary among affected individuals. These characteristics are caused by a mutation or deletion in the CREBBP gene, located on chromosome 16, and/or the EP300 gene, located on chromosome 22. This condition is sometimes inherited as an autosomal dominant pattern, but often as a de novo. It affects an estimated 1 in 125,000-300,000 births.	https://en.wikipedia.org/wiki/Rubinstein%E2%80%93Taybi_syndrome
D012585	Sciatica	Sciatica	Sciatica is pain going down the leg from the lower back. This pain may extend down the back, outside, or front of the leg. The onset is often sudden following activities such as heavy lifting, although it may also occur gradually.  The pain is often described as shooting. Typically, symptoms occur on only one side of the body; certain causes, however, may result in pain on both sides. Lower back pain is sometimes present. Weakness or numbness may occur in different parts of the affected leg and foot. About 90% of sciatica is due to a spinal disc herniation pressing on one of the lumbar or sacral nerve roots. Spondylolisthesis, spinal stenosis, piriformis syndrome, pelvic tumors, and pregnancy are other possible causes of sciatica. The straight-leg-raising test is often helpful in diagnosis. The test is positive if, when the leg is raised while a person is lying on their back, pain shoots below the knee. In most cases medical imaging is not needed. However, imaging may be obtained if bowel or bladder function is affected, there is significant loss of feeling or weakness, symptoms are long standing, or there is a concern for tumor or infection. Conditions that can present similarly are diseases of the hip and infections such as early shingles (prior to rash formation). Initial treatment typically consists of pain medications. However, evidence for effectiveness of pain medication, and of muscle relaxants, is lacking. It is generally recommended that people continue with normal activity to the best of their abilities. Often all that is required for resolution of sciatica is time; in about 90% of cases, symptoms resolve in less than six weeks. If the pain is severe and lasts for more than six weeks, surgery may be an option. While surgery often speeds pain improvement, its long term benefits are unclear. Surgery may be required if complications occur, such as loss of normal bowel or bladder function. Many treatments, including corticosteroids, gabapentin, pregabalin, acupuncture, heat or ice, and spinal manipulation, have only limited or poor evidence supporting their use. Depending on how it is defined, less than 1% to 40% of people have sciatica at some point in time. Sciatica is most common between the ages of 40 and 59, and men are more frequently affected than women. The condition has been known since ancient times. The first known modern use of the word sciatica dates from 1451, although Dioscorides (1st-century CE) mentions it in his Materia Medica.	https://en.wikipedia.org/wiki/Sciatica
D012607	Scotoma	Scotoma	"A scotoma is an area of partial alteration in the field of vision consisting of a partially diminished or entirely degenerated visual acuity that is surrounded by a field of normal – or relatively well-preserved – vision. Every normal mammalian eye has a scotoma in its field of vision, usually termed its blind spot.  This is a location with no photoreceptor cells, where the retinal ganglion cell axons that compose the optic nerve exit the retina. This location is called the optic disc. There is no direct conscious awareness of visual scotomas. They are simply regions of reduced information within the visual field. Rather than recognizing an incomplete image, patients with scotomas report that things ""disappear"" on them. The presence of the blind spot scotoma can be demonstrated subjectively by covering one eye, carefully holding fixation with the open eye, and placing an object (such as one's thumb) in the lateral and horizontal visual field, about 15 degrees from fixation. The size of the monocular scotoma is 5×7 degrees of visual angle. A scotoma can be a symptom of damage to any part of the visual system, such as retinal damage from exposure to high-powered lasers, macular degeneration, and brain damage. The term scotoma is also used metaphorically in several fields. The common theme of all the figurative senses is of a gap not in visual function but in the mind's perception, cognition, or world view. The term is from Greek  σκότος (skótos) 'darkness'."	https://en.wikipedia.org/wiki/Scotoma
D012640	Seizures	Seizure	A seizure is a sudden disruption of brain activity caused by excessive, synchronized neuronal firing that results in changes in behavior. This neurological condition is common, affecting approximately 50 million individuals around the world. Depending on the regions of the brain involved, seizures can lead to changes in movement, sensation, behavior, awareness, or consciousness. Symptoms vary widely. Some seizures involve subtle changes, such as brief lapses in attention or awareness (as seen in absence seizures), while others cause generalized convulsions with loss of consciousness (tonic–clonic seizures). Most seizures last less than two minutes and are followed by a postictal period of confusion, fatigue, or other symptoms. Status epilepticus is a medical emergency consisting of a seizure that lasts longer than five minutes, or multiple seizures without full recovery between episodes. Seizures are classified as provoked when they are triggered by a known cause such as fever, acute head trauma, or metabolic imbalance. Unprovoked seizures occur when no immediate trigger is identified. Recurrent unprovoked seizures define the neurological condition epilepsy.	https://en.wikipedia.org/wiki/Seizure
D012678	Sensation Disorders		Description not found.	
D012817	Signs and Symptoms, Digestive		Description not found.	
D012818	Signs and Symptoms, Respiratory		Description not found.	
D012877	Skin Manifestations		Description not found.	
D012891	Sleep Apnea Syndromes		Description not found.	
D012892	Sleep Deprivation	Sleep deprivation	Sleep deprivation, also known as sleep insufficiency or sleeplessness, is the health condition of not having adequate duration or quality of sleep to support proper alertness, performance, and health. It can be either chronic or acute and may vary widely in severity. This means it can occur over both short and long periods. Sleep is important because adequate sleep, or restful sleep, is essential for maintaining overall health, brain performance, emotional regulation, and metabolic balance. Persistent sleep insufficiency can contribute to cognitive decline, emotional instability, and biological wear that has effects similar to accelerated aging. Scientific research demonstrates that inadequate sleep produces chronic consequences for overall health, ranging from attentional lapses to long-term neurodegenerative changes. The human body and most living organisms depend on sleep for neural recovery. All known animals sleep or exhibit some form of sleep behavior, and the importance of sleep is self-evident for humans, as nearly a third of a person's life is spent sleeping. Sleep deprivation is common, affecting about one-third of the population. The US National Sleep Foundation recommends that adults aim for 7 hours of sleep per night. Children and teenagers require even more sleep, ranging from 8–16 hours per night. For healthy young individuals with normal sleep, the appropriate sleep duration for school-aged children is between 9 and 11 hours. Acute sleep deprivation occurs when a person sleeps less than usual or does not sleep at all for a short period, typically lasting one to two days. However, if sleeplessness persists without external factors, it may lead to chronic sleep issues. Chronic sleep deprivation occurs when a person routinely sleeps less than the amount required for proper functioning. The amount of sleep needed depends on factors such as sleep quality, age, pregnancy, and the level of sleep deprivation. Sleep deprivation is linked to various adverse health outcomes, including cognitive impairments, mood disturbances, and increased risk for chronic conditions. A meta-analysis published in Sleep Medicine Reviews indicates that individuals who experience chronic sleep deprivation are at a higher risk for developing conditions such as obesity, diabetes, and cardiovascular diseases. Insufficient sleep has been linked to weight gain, high blood pressure, diabetes, depression, heart disease, and strokes. Sleep deprivation can also lead to high anxiety, irritability, erratic behavior, poor cognitive functioning and performance, and psychotic episodes. A chronic sleep-restricted state adversely affects the brain and cognitive function. However, in a subset of cases, sleep deprivation can paradoxically lead to increased energy and alertness; although its long-term consequences have never been evaluated, sleep deprivation has even been used as a treatment for depression. To date, most sleep deprivation studies have focused on acute sleep deprivation, suggesting that acute sleep deprivation can cause significant damage to cognitive, emotional, and physical functions and brain mechanisms. Few studies have compared the effects of acute total sleep deprivation and chronic partial sleep restriction. A complete absence of sleep over a long period is not frequent in humans (unless they have fatal insomnia or specific issues caused by surgery); it appears that brief microsleeps cannot be avoided. Long-term total sleep deprivation has caused death in lab animals.	https://en.wikipedia.org/wiki/Sleep_deprivation
D012893	Sleep Disorders	List of Hindawi academic journals	This is a list of academic journals published by Hindawi.	https://en.wikipedia.org/wiki/List_of_Hindawi_academic_journals
D012912	Sneezing	Sneeze	A sneeze (also known as sternutation) is a semi-autonomous, convulsive expulsion of air from the lungs through the nose and mouth, usually caused by foreign particles irritating the nasal mucosa. A sneeze expels air forcibly from the mouth and nose in an explosive, spasmodic involuntary action. This action allows for mucus to escape through the nasal cavity and saliva to escape from the oral cavity. Sneezing is possibly linked to sudden exposure to bright light (known as photic sneeze reflex), sudden change (drop) in temperature, breeze of cold air, a particularly full stomach, exposure to allergens, or viral infection. Because sneezes can spread disease through infectious aerosol droplets, it is recommended to cover one's mouth and nose with the forearm, the inside of the elbow, a facial tissue or a handkerchief while sneezing. In addition to covering the mouth, looking down is also recommended to change the direction of the droplets spread and avoid high concentration in the human breathing heights. The function of sneezing is to expel mucus containing foreign particles or irritants and cleanse the nasal cavity. During a sneeze, the soft palate and palatine uvula depress while the back of the tongue elevates to partially close the passage to the mouth, creating a venturi (similar to a carburetor) due to Bernoulli's principle so that air ejected from the lungs is accelerated through the mouth and thus creating a low pressure point at the back of the nose. This way air is forced in through the front of the nose and the expelled mucus and contaminants are launched out the mouth. Sneezing with the mouth closed does expel mucus through the nose but is not recommended because it creates a very high pressure in the head and is potentially harmful.	https://en.wikipedia.org/wiki/Sneeze
D012913	Snoring	Snoring	Snoring (or stertor, from Latin  stertere 'to snore') is an abnormal breath sound caused by partially obstructed, turbulent airflow and vibration of tissues in the upper respiratory tract (e.g., uvula, soft palate, base of tongue) which occurs during sleep. It usually happens during inhalations (breathing in). Primary snoring is snoring without any associated sleep disorders and usually without any serious health effects. It is usually defined as apnea–hypopnea index score or respiratory disturbance index score less than 5 events per hour (as diagnosed with polysomnography or home sleep apnea test) and lack of daytime sleepiness. Snoring may also be a symptom of upper airway resistance syndrome or obstructive sleep apnea (apneic snoring). In obstructive sleep apnea, snoring occurs in combination with breath holding, gasping, or choking.	https://en.wikipedia.org/wiki/Snoring
D013009	Somnambulism	Sleepwalking	Sleepwalking, also known as somnambulism or noctambulism, is a phenomenon of combined sleep and wakefulness. It is classified as a sleep disorder belonging to the parasomnia family. It can also be understood as a disorder of state dissociation, which features of wakefulness and deep non-REM sleep occurring simultaneously in different brain regions. It occurs during the slow wave stage of sleep, in a state of low consciousness, with performance of activities that are usually performed during a state of full consciousness. These activities can be as benign as talking, sitting up in bed, walking to a bathroom, consuming food, and cleaning, or as hazardous as cooking, driving a motor vehicle, violent gestures and grabbing at hallucinated objects. Although sleepwalking cases generally consist of simple, repeated behaviors, there are occasionally reports of people performing complex behaviors while asleep, although their legitimacy is often disputed. Sleepwalkers often have little or no memory of the incident, although some partial recall has been reported. Although their eyes are open, their expression is dim and glazed over. This may last from 30 seconds to 30 minutes. Sleepwalking occurs during slow-wave sleep (N3) of non-rapid eye movement sleep (NREM sleep) cycles. It typically occurs within the first third of the night when slow-wave sleep is most prominent. Usually, it will occur once in a night, if at all.	https://en.wikipedia.org/wiki/Sleepwalking
D013035	Spasm	Spasm	A spasm is a sudden involuntary contraction of a muscle, a group of muscles, or a hollow organ, such as the bladder. A spasmodic muscle contraction may be caused by many medical conditions, including dystonia. Most commonly, it is a muscle cramp which is accompanied by a sudden burst of pain. A muscle cramp is usually harmless and ceases after a few minutes. It is typically caused by ion imbalance or muscle fatigue. There are other causes of involuntary muscle contractions, and some of these may cause a health problem.	https://en.wikipedia.org/wiki/Spasm
D013064	Speech Disorders		Description not found.	
D013342	Stuttering	Stuttering	Stuttering, also known as stammering, is a speech disorder characterized externally by involuntary repetitions and prolongations of sounds, syllables, words, or phrases as well as involuntary silent pauses called blocks in which the person who stutters is unable to produce sounds. Almost 80 million people worldwide stutter, about 1% of the world's population, with a prevalence among males at least twice that of females. Persistent stuttering into adulthood often leads to outcomes detrimental to overall mental health, such as social isolation and suicidal thoughts. Stuttering is not connected to the physical ability to produce phonemes (i.e. it is unrelated to the structure or function of the vocal cords). It is also unconnected to the structuring of thoughts into coherent sentences inside sufferers' brains, meaning that people with a stutter know precisely what they are trying to say (in contrast with alternative disorders like aphasia). Stuttering is purely a neurological disconnect between intent and outcome during the task of expressing each individual sound. While there are rarer neurogenic (e.g. acquired during physical insult) and psychogenic (e.g. acquired after adult-onset mental illness or trauma) variants, the typical etiology, development, and presentation is that of idiopathic stuttering in childhood that then becomes persistent into adulthood. Acute nervousness and stress do not cause stuttering but may trigger increased stuttering in people who have the disorder. There is a significant correlation between anxiety, particularly social anxiety, and stuttering, but stuttering is a distinct, engrained neurobiological phenomenon and thus only exacerbated, not caused, by anxiety. Anxiety consistently worsens stuttering symptoms in acute settings in those with comorbid anxiety disorders. Living with a stutter can create chronic stress that harms the body over time. However, stress itself does not cause people to develop a stutter.	https://en.wikipedia.org/wiki/Stuttering
D013494	Supranuclear Palsy, Progressive		Description not found.	
D013575	Syncope	Syncope	Syncope or Syncopy may refer to:  Syncope (medicine), also known as fainting or passing out, a loss of consciousness Syncope (phonology), the loss of one or more sounds, particularly an unstressed vowel, from the interior of a word Syncopation, a musical effect caused by off-beat or otherwise unexpected rhythms Syncopation (dance), or syncopated step, a step on an unstressed beat Suspension, in music Syncope (frog), a genus of microhylidae frogs Syncopy Inc., a British film production company	https://en.wikipedia.org/wiki/Syncope
D013651	Taste Disorders		Description not found.	
D013746	Tetany	Tetany	Tetany or tetanic seizure is a medical sign consisting of the involuntary contraction of muscles, which may be caused by disorders that increase the action potential frequency of muscle cells or of the nerves that innervate them. Muscle cramps caused by the disease tetanus are not classified as tetany; rather, they are due to a lack of inhibition to the neurons that supply muscles. Tetanic contractions (physiologic tetanus) have a broad range of muscle contraction types, of which tetany is only one.	https://en.wikipedia.org/wiki/Tetany
D013851	Thinness	Underweight	Underweight is a term describing a person whose body weight is considered too low to be healthy. The definition usually refers to people with a body mass index (BMI) of under 18.5 or a weight 15% to 20% below that normal for their age and height group. While obesity is a major public health concern in many developed nations, being underweight can also carry significant health risks and is a primary cause of mortality in developing countries.	https://en.wikipedia.org/wiki/Underweight
D014008	Tinea Pedis		Description not found.	
D014012	Tinnitus	Tinnitus	"Tinnitus is a condition when a person hears a ringing sound or a different variety of sounds when no corresponding external sound is present and that other people cannot hear. The word tinnitus comes from the Latin tinnire, ""to ring"". Tinnitus may be associated with hearing loss or decreased comprehension of speech in noisy environments. It is common, affecting about 10–15% of people. Most tolerate it well, and it is a significant (severe) problem in only 1–2% of people.  Rather than a disease, tinnitus is a symptom that may result from a variety of underlying causes and may be generated at any level of the auditory system as well as outside that system. The most common causes are hearing damage, noise-induced hearing loss, or age-related hearing loss, known as presbycusis. Other causes include ear infections, disease of the heart or blood vessels, Ménière's disease, brain tumors, acoustic neuromas (tumors on the auditory nerves of the ear), migraines, temporomandibular joint disorders, exposure to certain medications, a previous head injury, and earwax. In some people, it interferes with concentration, and can be associated with anxiety and depression. It can suddenly emerge or increase during a period of emotional stress. It may have a higher incidence in people with depression. The diagnosis of tinnitus is usually based on a person's description of the symptoms they are experiencing. Such a diagnosis is commonly supported by an audiogram, and an otolaryngological and neurological examination. How much tinnitus interferes with a person's life may be quantified with questionnaires. If certain problems are found, medical imaging, such as magnetic resonance imaging (MRI), may be performed. Other tests are suitable when tinnitus occurs with the same rhythm as the heartbeat. Rarely, the sound may be heard by someone other than the person affected by using a stethoscope, in which case it is known as ""objective tinnitus"". Occasionally, spontaneous otoacoustic emissions, sounds produced normally by the inner ear, may result in tinnitus. Measures to prevent tinnitus include avoiding chronic or extended exposure to loud noise, and limiting exposure to drugs and substances harmful to the ear (ototoxic). If there is an underlying cause, treating that cause may lead to improvements. Otherwise, typically, tinnitus management involves psychoeducation or counseling, such as talk therapy. Sound generators or hearing aids may help, but there are no drugs to treat the condition."	https://en.wikipedia.org/wiki/Tinnitus
D014098	Toothache	Toothache	"Toothaches, also known as dental pain or tooth pain, is pain in the teeth or their supporting structures, caused by dental diseases or pain referred to the teeth by non-dental diseases. When severe it may impact sleep, eating, and other daily activities. Common causes include inflammation of the pulp (usually in response to tooth decay, dental trauma, or other factors), dentin hypersensitivity, apical periodontitis (inflammation of the periodontal ligament and alveolar bone around the root apex), dental abscesses (localized collections of pus), alveolar osteitis (""dry socket"", a possible complication of tooth extraction), acute necrotizing ulcerative gingivitis (a gum infection), and temporomandibular disorder. Pulpitis is reversible when the pain is mild to moderate and lasts for a short time after a stimulus (for instance cold); or irreversible when the pain is severe, spontaneous, and lasts a long time after a stimulus. Left untreated, pulpitis may become irreversible, then progress to pulp necrosis (death of the pulp) and apical periodontitis. Abscesses usually cause throbbing pain. The apical abscess usually occurs after pulp necrosis, the pericoronal abscess is usually associated with acute pericoronitis of a lower wisdom tooth, and periodontal abscesses usually represent a complication of chronic periodontitis (gum disease). Less commonly, non-dental conditions can cause toothache, such as maxillary sinusitis, which can cause pain in the upper back teeth, or angina pectoris, which can cause pain in the lower teeth. Correct diagnosis can sometimes be challenging. Proper oral hygiene helps to prevent toothache by preventing dental disease. The treatment of a toothache depends upon the exact cause, and may involve a filling, root canal treatment, extraction, drainage of pus, or other remedial action. The relief of toothache is considered one of the main responsibilities of dentists. Toothache is the most common type of pain in the mouth or face. It is one of the most common reasons for emergency dental appointments. In 2013, 223 million cases of toothache occurred as a result of dental caries in permanent teeth and 53 million cases occurred in baby teeth. Historically, the demand for treatment of toothache is thought to have led to the emergence of dental surgery as the first specialty of medicine."	https://en.wikipedia.org/wiki/Toothache
D014103	Torticollis	Torticollis	Torticollis, also known as wry neck, is an extremely painful, dystonic condition defined by an abnormal, asymmetrical head or neck position, which may be due to a variety of causes. The term torticollis is derived from Latin  tortus 'twisted' and  collum 'neck'. The most common case has no obvious cause, and the pain and difficulty in turning the head usually goes away after a few days, even without treatment in adults.	https://en.wikipedia.org/wiki/Torticollis
D014202	Tremor	Tremor	A tremor is an involuntary, somewhat rhythmic muscle contraction and relaxation involving oscillations or twitching movements of one or more body parts. It is the most common of all involuntary movements and can affect the hands, arms, eyes, face, head, vocal folds, trunk, and legs. Most tremors occur in the hands. In some people, a tremor is a symptom of another neurological disorder.	https://en.wikipedia.org/wiki/Tremor
