id	name	wiki_title	description	wiki_url
D011507	Protein niệu	Proteinuria	Protein niệu là sự hiện diện của lượng protein dư thừa trong nước tiểu. Ở người khỏe mạnh, nước tiểu chứa rất ít protein, dưới 150 mg/ngày; sự dư thừa là dấu hiệu của bệnh tật. Protein dư thừa trong nước tiểu thường khiến nước tiểu có bọt (mặc dù triệu chứng này cũng có thể do các tình trạng khác gây ra). Protein niệu nghiêm trọng có thể gây ra hội chứng thận hư, trong đó cơ thể bị sưng tấy nặng hơn.	https://en.wikipedia.org/wiki/Proteinuria
D011537	Ngứa	Itch	Ngứa (còn được gọi là ngứa) là cảm giác gây ra ham muốn mạnh mẽ hoặc phản xạ gãi. Ngứa có nhiều điểm tương đồng với cơn đau và mặc dù cả hai đều là những trải nghiệm cảm giác khó chịu nhưng kiểu phản ứng hành vi của chúng lại khác nhau. Cơn đau tạo ra phản xạ rút lui, trong khi ngứa dẫn đến phản xạ gãi. Các sợi thần kinh không có myelin gây ngứa và đau đều bắt nguồn từ da. Thông tin dành cho họ được truyền tải tập trung trong hai hệ thống riêng biệt, cả hai đều sử dụng cùng một bó dây thần kinh và đường spinothalamic.	https://en.wikipedia.org/wiki/Itch
D011538	ngứa hậu môn		Không tìm thấy mô tả.	
D011539	Ngứa âm hộ		Không tìm thấy mô tả.	
D011595	Kích động tâm thần		Không tìm thấy mô tả.	
D011596	Rối loạn tâm thần vận động		Không tìm thấy mô tả.	
D011602	Rối loạn tâm sinh lý	Psychosomatic medicine	Y học tâm lý là một lĩnh vực y tế liên ngành khám phá mối quan hệ giữa các yếu tố xã hội, tâm lý, hành vi đối với các quá trình của cơ thể và chất lượng cuộc sống ở con người và động vật. Tiền thân học thuật của lĩnh vực y học hành vi hiện đại và là một phần của thực hành tâm thần học liên lạc tư vấn, y học tâm lý tích hợp đánh giá và quản lý liên ngành liên quan đến các chuyên khoa khác nhau bao gồm tâm thần học, tâm lý học, thần kinh, phân tâm học, nội khoa, nhi khoa, phẫu thuật, dị ứng, da liễu và miễn dịch tâm thần kinh. Các tình huống lâm sàng trong đó các quá trình tâm thần đóng vai trò là yếu tố chính ảnh hưởng đến kết quả y tế là những lĩnh vực mà y học tâm lý có năng lực.	https://en.wikipedia.org/wiki/Psychosomatic_medicine
D011681	Rối loạn học sinh		Không tìm thấy mô tả.	
D011693	ban xuất huyết	Purpura	Ban xuất huyết () là tình trạng các đốm đổi màu đỏ hoặc tím trên da không mờ đi khi ấn mạnh. Các đốm này là do chảy máu dưới da thứ phát do rối loạn tiểu cầu, rối loạn mạch máu, rối loạn đông máu hoặc các nguyên nhân khác. Chúng có kích thước 3–10 mm, trong khi đốm xuất huyết có kích thước nhỏ hơn 3 mm và vết bầm tím lớn hơn 1 cm. Ban xuất huyết thường gặp ở bệnh sốt phát ban và có thể xuất hiện cùng với bệnh viêm màng não do não mô cầu hoặc nhiễm trùng huyết.  Đặc biệt, não mô cầu (Neisseria meningitidis), một sinh vật ngoại cầu gram âm, giải phóng nội độc tố khi nó bị ly giải.  Nội độc tố kích hoạt yếu tố Hageman (yếu tố đông máu XII), gây đông máu nội mạch lan tỏa (DIC).  DIC là thứ xuất hiện dưới dạng phát ban trên người bị ảnh hưởng.	https://en.wikipedia.org/wiki/Purpura
D011694	Ban xuất huyết, tăng globulin máu		Không tìm thấy mô tả.	
D011695	Purpura, Schoenlein-Henoch	Henoch–Schönlein purpura	Viêm mạch IgA, trước đây gọi là ban xuất huyết Henoch–Schönlein (HSP), là một bệnh tự miễn thường ảnh hưởng nhất đến trẻ em. Ở da, bệnh gây ra ban xuất huyết sờ thấy được (các vùng chảy máu nhỏ, nổi lên bên dưới da), thường kèm theo đau khớp (đau khớp) và đau bụng. Khi bị tổn thương thận, có thể mất một lượng nhỏ máu và protein qua nước tiểu (tiểu máu và protein niệu), nhưng điều này thường không được chú ý; trong một tỷ lệ nhỏ trường hợp, tổn thương thận tiến triển thành bệnh thận mãn tính (CKD). HSP thường xảy ra sau nhiễm trùng, chẳng hạn như nhiễm trùng cổ họng. HSP là một bệnh viêm mạch hệ thống (viêm mạch máu) và được đặc trưng bởi sự lắng đọng các phức hợp miễn dịch có chứa kháng thể globulin miễn dịch A (IgA); nguyên nhân chính xác cho hiện tượng này vẫn chưa được biết. Ở trẻ em, bệnh thường khỏi trong vòng vài tuần và không cần điều trị ngoài việc kiểm soát triệu chứng nhưng có thể tái phát ở 1 trong 3 trường hợp và gây tổn thương thận không thể phục hồi ở khoảng 1 trong 100 trường hợp. Ở người lớn, tiên lượng khác với ở trẻ em. Thời gian trung bình của tổn thương da là 27,9 tháng. Đối với nhiều người, bệnh có xu hướng tái phát – thuyên giảm trong một thời gian dài thay vì tự giới hạn và có xu hướng gây ra nhiều biến chứng hơn.	https://en.wikipedia.org/wiki/Henoch%E2%80%93Sch%C3%B6nlein_purpura
D011696	Ban xuất huyết, giảm tiểu cầu		Không tìm thấy mô tả.	
D011697	Ban xuất huyết, giảm tiểu cầu huyết khối	Thrombotic thrombocytopenic purpura	Ban xuất huyết giảm tiểu cầu huyết khối (TTP) là một chứng rối loạn máu dẫn đến hình thành cục máu đông trong các mạch máu nhỏ khắp cơ thể. Điều này dẫn đến số lượng tiểu cầu thấp, hồng cầu thấp do bị phá vỡ và thường là rối loạn chức năng thận, tim và não. Các triệu chứng có thể bao gồm vết bầm tím lớn, sốt, suy nhược, khó thở, lú lẫn và đau đầu. Các đợt lặp đi lặp lại có thể xảy ra. Trong khoảng một nửa số trường hợp, nguyên nhân được xác định là nguyên nhân, trong khi phần còn lại vẫn chưa xác định được nguyên nhân. Các tác nhân được biết đến bao gồm nhiễm trùng do vi khuẩn, một số loại thuốc, bệnh tự miễn như lupus và mang thai. Cơ chế cơ bản thường liên quan đến các kháng thể ức chế enzyme ADAMTS13. Điều này dẫn đến việc giảm sự phân hủy các hệ số von Willebrand (vWF) đa lượng lớn thành các đơn vị nhỏ hơn. TTP ít phổ biến hơn là do di truyền, được gọi là hội chứng Upshaw–Schulman, do đó rối loạn chức năng ADAMTS13 xuất hiện từ khi sinh ra. Chẩn đoán thường dựa trên các triệu chứng và xét nghiệm máu. Nó có thể được hỗ trợ bằng cách đo hoạt động của hoặc kháng thể chống lại ADAMTS13. Với việc trao đổi huyết tương, nguy cơ tử vong đã giảm từ hơn 90% xuống dưới 20%. Thuốc ức chế miễn dịch, chẳng hạn như glucocorticoid và rituximab cũng có thể được sử dụng. Truyền tiểu cầu thường không được khuyến khích. Khoảng 1 trên 1.000.000 người mới bị ảnh hưởng hàng năm. Khởi phát thường ở tuổi trưởng thành và phụ nữ thường bị ảnh hưởng nhiều hơn. Khoảng 10% trường hợp bắt đầu ở thời thơ ấu. Tình trạng này được Eli Moschcowitz mô tả lần đầu tiên vào năm 1924. Cơ chế cơ bản được xác định vào những năm 1980 và 1990.	https://en.wikipedia.org/wiki/Thrombotic_thrombocytopenic_purpura
D011782	liệt tứ chi	Tetraplegia	Liệt tứ chi, còn được gọi là liệt tứ chi, được định nghĩa là rối loạn chức năng hoặc mất chức năng vận động và/hoặc cảm giác ở vùng cổ của tủy sống. Mất chức năng vận động có thể biểu hiện dưới dạng yếu hoặc liệt dẫn đến mất một phần hoặc toàn bộ chức năng ở cánh tay, chân, thân và xương chậu (liệt hai chân cũng tương tự nhưng ảnh hưởng đến các đoạn ngực, thắt lưng và xương cùng của tủy sống và chức năng cánh tay vẫn được giữ lại). Tình trạng liệt có thể mềm hoặc co cứng. Mất chức năng cảm giác có thể biểu hiện dưới dạng suy yếu hoặc hoàn toàn không có khả năng cảm nhận được sự va chạm nhẹ, áp lực, nhiệt, châm chích/đau và cảm giác bản thể. Trong những loại chấn thương tủy sống này, người ta thường mất cả cảm giác và khả năng kiểm soát vận động.	https://en.wikipedia.org/wiki/Tetraplegia
D012001	siêu âm	Hyperacusis	Hyperacusis là tình trạng tăng độ nhạy cảm với âm thanh (bao gồm cả cảm giác đau) và khả năng chịu đựng tiếng ồn môi trường thấp.  Các định nghĩa về hyperacusis có thể khác nhau đáng kể; nó thường xoay quanh tổn thương hoặc rối loạn chức năng của xương bàn đạp, cơ bàn đạp hoặc cơ căng màng nhĩ.  Nó thường được phân thành bốn loại phụ: ồn ào, đau đớn (còn gọi là noxacusis), khó chịu và sợ hãi. Nó có thể là một chứng rối loạn thính giác làm suy nhược nghiêm trọng. Có nhiều nguyên nhân và yếu tố nguy cơ, trong đó nguyên nhân phổ biến nhất là tiếp xúc với tiếng ồn lớn. Nó thường trùng hợp với chứng ù tai. Các cơ chế được đề xuất trong tài liệu liên quan đến rối loạn chức năng ở não, tai trong hoặc tai giữa. Người ta biết rất ít về mức độ phổ biến của chứng hyperacusis, một phần là do mức độ khác nhau trong định nghĩa của thuật ngữ này. Các ước tính về tỷ lệ lưu hành được báo cáo rất khác nhau và cần nghiên cứu thêm để có được dữ liệu dịch tễ học chắc chắn.	https://en.wikipedia.org/wiki/Hyperacusis
D012021	Phản xạ, bất thường		Không tìm thấy mô tả.	
D012133	Liệt hô hấp		Không tìm thấy mô tả.	
D012135	Âm thanh hô hấp		Không tìm thấy mô tả.	
D012148	Hội chứng chân không yên	Restless legs syndrome	Hội chứng chân không yên (RLS), còn được gọi là bệnh Willis–Ekbom (WED), là một chứng rối loạn thần kinh, thường là mãn tính, gây ra cảm giác thôi thúc muốn cử động chân quá mức. Thường có một cảm giác khó chịu ở chân được cải thiện tạm thời bằng cách di chuyển chúng. Cảm giác này thường được mô tả là đau nhức, ngứa ran hoặc bò lổm ngổm. Thỉnh thoảng, cánh tay cũng có thể bị ảnh hưởng. Cảm giác thường xảy ra khi nghỉ ngơi và do đó có thể khiến bạn khó ngủ. Giấc ngủ bị gián đoạn có thể khiến những người mắc RLS buồn ngủ vào ban ngày, năng lượng thấp và cáu kỉnh hoặc trầm cảm. Ngoài ra, nhiều người còn bị co giật chân tay khi ngủ, một tình trạng được gọi là rối loạn vận động chân tay định kỳ (PLMD). RLS không giống như thói quen dậm chân hoặc lắc chân.	https://en.wikipedia.org/wiki/Restless_legs_syndrome
D012166	Xuất huyết võng mạc		Không tìm thấy mô tả.	
D012415	Hội chứng Rubinstein-Taybi	Rubinstein–Taybi syndrome	Hội chứng Rubinstein–Taybi (RTS) là một tình trạng di truyền hiếm gặp có đặc điểm là tầm vóc thấp, khó khăn trong học tập từ trung bình đến nặng, đặc điểm khuôn mặt, ngón tay cái và ngón chân cái rộng. Các đặc điểm khác của rối loạn này khác nhau giữa các cá nhân bị ảnh hưởng. Những đặc điểm này là do đột biến hoặc xóa gen CREBBP, nằm trên nhiễm sắc thể 16 và/hoặc gen EP300, nằm trên nhiễm sắc thể 22. Tình trạng này đôi khi được di truyền dưới dạng gen trội trên nhiễm sắc thể thường, nhưng thường là de novo. Nó ảnh hưởng đến khoảng 1 trong 125.000-300.000 ca sinh.	https://en.wikipedia.org/wiki/Rubinstein%E2%80%93Taybi_syndrome
D012585	đau thần kinh tọa	Sciatica	Đau thần kinh tọa là cơn đau lan xuống chân từ vùng lưng dưới. Cơn đau này có thể kéo dài xuống phía sau, bên ngoài hoặc phía trước chân. Sự khởi phát thường xảy ra đột ngột sau các hoạt động như nâng vật nặng, mặc dù nó cũng có thể xảy ra dần dần.  Cơn đau thường được mô tả như bị bắn. Thông thường, các triệu chứng chỉ xảy ra ở một bên cơ thể; Tuy nhiên, một số nguyên nhân nhất định có thể dẫn đến đau cả hai bên. Đau lưng dưới đôi khi xuất hiện. Điểm yếu hoặc tê có thể xảy ra ở các phần khác nhau của chân và bàn chân bị ảnh hưởng. Khoảng 90% đau thần kinh tọa là do thoát vị đĩa đệm cột sống chèn ép vào một trong các rễ thần kinh thắt lưng hoặc xương cùng. Trượt cột sống, hẹp cột sống, hội chứng piriformis, khối u vùng chậu và mang thai là những nguyên nhân có thể gây ra đau thần kinh tọa. Thử nghiệm giơ chân thẳng thường hữu ích trong chẩn đoán. Thử nghiệm là dương tính nếu khi nâng chân lên trong khi một người đang nằm ngửa, cơn đau sẽ xuất hiện ở phía dưới đầu gối. Trong hầu hết các trường hợp, hình ảnh y tế là không cần thiết. Tuy nhiên, hình ảnh có thể được thực hiện nếu chức năng ruột hoặc bàng quang bị ảnh hưởng, mất cảm giác hoặc suy nhược đáng kể, các triệu chứng tồn tại lâu dài hoặc có lo ngại về khối u hoặc nhiễm trùng. Các tình trạng có thể biểu hiện tương tự là các bệnh về hông và nhiễm trùng như bệnh zona sớm (trước khi hình thành phát ban). Điều trị ban đầu thường bao gồm thuốc giảm đau. Tuy nhiên, vẫn còn thiếu bằng chứng về hiệu quả của thuốc giảm đau và thuốc giãn cơ. Thông thường, mọi người nên tiếp tục hoạt động bình thường với khả năng tốt nhất của mình. Thông thường tất cả những gì cần thiết để giải quyết chứng đau thần kinh tọa là thời gian; trong khoảng 90% trường hợp, các triệu chứng sẽ hết trong vòng chưa đầy sáu tuần. Nếu cơn đau nghiêm trọng và kéo dài hơn sáu tuần, phẫu thuật có thể là một lựa chọn. Mặc dù phẫu thuật thường giúp cải thiện cơn đau nhanh hơn nhưng lợi ích lâu dài của nó vẫn chưa rõ ràng. Phẫu thuật có thể được yêu cầu nếu xảy ra biến chứng, chẳng hạn như mất chức năng ruột hoặc bàng quang bình thường. Nhiều phương pháp điều trị, bao gồm corticosteroid, gabapentin, pregabalin, châm cứu, chườm nóng hoặc chườm đá và thao tác cột sống, chỉ có ít bằng chứng ủng hộ việc sử dụng chúng. Tùy thuộc vào cách xác định, có ít hơn 1% đến 40% số người bị đau thần kinh tọa vào một thời điểm nào đó. Đau thần kinh tọa thường gặp nhất ở độ tuổi từ 40 đến 59 và nam giới thường xuyên bị ảnh hưởng hơn nữ giới. Tình trạng này đã được biết đến từ thời cổ đại. Việc sử dụng hiện đại đầu tiên của từ đau thần kinh tọa có từ năm 1451, mặc dù Dioscorides (thế kỷ 1 CN) đã đề cập đến nó trong Materia Medica của ông.	https://en.wikipedia.org/wiki/Sciatica
D012607	Scotoma	Scotoma	"Ám điểm là một vùng thay đổi một phần trong trường thị giác, bao gồm thị lực bị suy giảm một phần hoặc bị thoái hóa hoàn toàn, được bao quanh bởi trường thị lực bình thường - hoặc được bảo tồn tương đối tốt. Mọi mắt của động vật có vú bình thường đều có một điểm mù trong tầm nhìn, thường được gọi là điểm mù.  Đây là vị trí không có tế bào cảm quang, nơi các sợi trục của tế bào hạch võng mạc tạo nên dây thần kinh thị giác thoát ra khỏi võng mạc. Vị trí này được gọi là đĩa quang. Không có nhận thức có ý thức trực tiếp về chứng ám điểm thị giác. Chúng chỉ đơn giản là những vùng thông tin bị giảm bớt trong trường thị giác. Thay vì nhận ra một hình ảnh không hoàn chỉnh, bệnh nhân mắc chứng ám điểm cho biết rằng mọi thứ ""biến mất"" trên họ. Sự hiện diện của chứng ám điểm mù có thể được chứng minh một cách chủ quan bằng cách che một mắt, cẩn thận giữ điểm cố định bằng mắt mở và đặt một vật thể (chẳng hạn như ngón tay cái) vào trường thị giác ngang và ngang, cách điểm cố định khoảng 15 độ. Kích thước của ám điểm một mắt là 5 × 7 độ góc nhìn. Chứng ám điểm có thể là triệu chứng của tổn thương ở bất kỳ bộ phận nào của hệ thống thị giác, chẳng hạn như tổn thương võng mạc do tiếp xúc với tia laser công suất cao, thoái hóa điểm vàng và tổn thương não. Thuật ngữ ám điểm cũng được sử dụng một cách ẩn dụ trong một số lĩnh vực. Chủ đề chung của tất cả các giác quan tượng hình là về một khoảng trống không phải ở chức năng thị giác mà là ở nhận thức, nhận thức hoặc thế giới quan của tâm trí. Thuật ngữ này bắt nguồn từ tiếng Hy Lạp σκότος (skótos) 'bóng tối'."	https://en.wikipedia.org/wiki/Scotoma
D012640	Động kinh	Seizure	Động kinh là sự gián đoạn đột ngột trong hoạt động của não do hoạt động thần kinh đồng bộ, quá mức dẫn đến thay đổi hành vi. Tình trạng thần kinh này là phổ biến, ảnh hưởng đến khoảng 50 triệu người trên khắp thế giới. Tùy thuộc vào vùng não liên quan, cơn động kinh có thể dẫn đến những thay đổi về chuyển động, cảm giác, hành vi, nhận thức hoặc ý thức. Các triệu chứng rất khác nhau. Một số cơn động kinh liên quan đến những thay đổi tinh tế, chẳng hạn như mất chú ý hoặc nhận thức trong thời gian ngắn (như gặp trong cơn vắng ý thức), trong khi những cơn khác gây co giật toàn thân kèm mất ý thức (cơn co giật co cứng). Hầu hết các cơn động kinh kéo dài dưới hai phút và theo sau là giai đoạn lú lẫn, mệt mỏi hoặc các triệu chứng khác sau cơn động kinh. Động kinh trạng thái là một trường hợp cấp cứu y tế bao gồm một cơn động kinh kéo dài hơn năm phút hoặc nhiều cơn động kinh không hồi phục hoàn toàn giữa các cơn. Động kinh được phân loại là bị kích động khi chúng được kích hoạt bởi một nguyên nhân đã biết như sốt, chấn thương đầu cấp tính hoặc mất cân bằng trao đổi chất. Các cơn động kinh vô cớ xảy ra khi không xác định được nguyên nhân ngay lập tức. Các cơn động kinh tái diễn không rõ nguyên nhân xác định bệnh động kinh do tình trạng thần kinh.	https://en.wikipedia.org/wiki/Seizure
D012678	Rối loạn cảm giác		Không tìm thấy mô tả.	
D012817	Dấu hiệu và triệu chứng, Tiêu hóa		Không tìm thấy mô tả.	
D012818	Dấu hiệu và triệu chứng, hô hấp		Không tìm thấy mô tả.	
D012877	Biểu hiện da		Không tìm thấy mô tả.	
D012891	Hội chứng ngưng thở khi ngủ		Không tìm thấy mô tả.	
D012892	Thiếu ngủ	Sleep deprivation	Thiếu ngủ, còn được gọi là thiếu ngủ hoặc mất ngủ, là tình trạng sức khỏe không có đủ thời lượng hoặc chất lượng giấc ngủ để hỗ trợ sự tỉnh táo, hiệu suất và sức khỏe phù hợp. Nó có thể là mãn tính hoặc cấp tính và có thể có mức độ nghiêm trọng khác nhau. Điều này có nghĩa là nó có thể xảy ra trong cả thời gian ngắn và dài. Giấc ngủ rất quan trọng vì ngủ đủ giấc hoặc ngủ ngon là điều cần thiết để duy trì sức khỏe tổng thể, hoạt động của não, điều hòa cảm xúc và cân bằng trao đổi chất. Thiếu ngủ dai dẳng có thể góp phần làm suy giảm nhận thức, mất ổn định cảm xúc và hao mòn sinh học có tác động tương tự như lão hóa nhanh. Nghiên cứu khoa học chứng minh rằng ngủ không đủ giấc gây ra những hậu quả mãn tính đối với sức khỏe tổng thể, từ mất tập trung đến thay đổi thoái hóa thần kinh lâu dài. Cơ thể con người và hầu hết các sinh vật sống phụ thuộc vào giấc ngủ để phục hồi thần kinh. Tất cả các loài động vật đã biết đều ngủ hoặc thể hiện một số dạng hành vi ngủ và tầm quan trọng của giấc ngủ là điều hiển nhiên đối với con người, vì gần một phần ba cuộc đời con người là dành cho việc ngủ. Thiếu ngủ là tình trạng phổ biến, ảnh hưởng đến khoảng 1/3 dân số. Tổ chức Giấc ngủ Quốc gia Hoa Kỳ khuyến nghị người lớn nên ngủ 7 giờ mỗi đêm. Trẻ em và thanh thiếu niên thậm chí còn cần ngủ nhiều hơn, từ 8–16 giờ mỗi đêm. Đối với những người trẻ khỏe mạnh, có giấc ngủ bình thường, thời gian ngủ thích hợp cho trẻ trong độ tuổi đi học là từ 9 đến 11 giờ. Mất ngủ cấp tính xảy ra khi một người ngủ ít hơn bình thường hoặc không ngủ chút nào trong một thời gian ngắn, thường kéo dài từ một đến hai ngày. Tuy nhiên, nếu tình trạng mất ngủ kéo dài mà không có yếu tố bên ngoài có thể dẫn đến các vấn đề về giấc ngủ mãn tính. Thiếu ngủ mãn tính xảy ra khi một người thường xuyên ngủ ít hơn thời lượng cần thiết để hoạt động bình thường. Thời lượng giấc ngủ cần thiết phụ thuộc vào các yếu tố như chất lượng giấc ngủ, tuổi tác, tình trạng mang thai và mức độ thiếu ngủ. Thiếu ngủ có liên quan đến nhiều hậu quả bất lợi cho sức khỏe, bao gồm suy giảm nhận thức, rối loạn tâm trạng và tăng nguy cơ mắc các bệnh mãn tính. Một phân tích tổng hợp được công bố trên tạp chí Sleep Medicine Reviews chỉ ra rằng những người bị thiếu ngủ mãn tính có nguy cơ mắc các bệnh như béo phì, tiểu đường và bệnh tim mạch cao hơn. Ngủ không đủ giấc có liên quan đến tăng cân, huyết áp cao, tiểu đường, trầm cảm, bệnh tim và đột quỵ. Thiếu ngủ cũng có thể dẫn đến lo lắng cao độ, khó chịu, hành vi thất thường, hoạt động và nhận thức kém cũng như các giai đoạn loạn thần. Tình trạng thiếu ngủ mãn tính ảnh hưởng xấu đến não và chức năng nhận thức. Tuy nhiên, trong một số trường hợp, tình trạng thiếu ngủ có thể dẫn đến tăng năng lượng và sự tỉnh táo một cách nghịch lý; mặc dù hậu quả lâu dài của nó chưa bao giờ được đánh giá, nhưng tình trạng thiếu ngủ thậm chí còn được sử dụng như một phương pháp điều trị trầm cảm. Cho đến nay, hầu hết các nghiên cứu về tình trạng thiếu ngủ đều tập trung vào tình trạng thiếu ngủ cấp tính, cho thấy thiếu ngủ cấp tính có thể gây ra tổn hại đáng kể đến các chức năng nhận thức, cảm xúc, thể chất và cơ chế não. Một số nghiên cứu đã so sánh tác động của việc thiếu ngủ toàn bộ cấp tính và hạn chế ngủ một phần mãn tính. Việc thiếu ngủ hoàn toàn trong một thời gian dài không thường xuyên xảy ra ở con người (trừ khi họ mắc chứng mất ngủ nghiêm trọng hoặc các vấn đề cụ thể do phẫu thuật); có vẻ như không thể tránh khỏi những giấc ngủ ngắn ngủi. Tình trạng thiếu ngủ hoàn toàn trong thời gian dài đã gây tử vong ở động vật thí nghiệm.	https://en.wikipedia.org/wiki/Sleep_deprivation
D012893	Rối loạn giấc ngủ	List of Hindawi academic journals	Đây là danh sách các tạp chí học thuật được xuất bản bởi Hindawi.	https://en.wikipedia.org/wiki/List_of_Hindawi_academic_journals
D012912	Hắt hơi	Sneeze	Hắt hơi (còn được gọi là nghiêm khắc) là hiện tượng không khí bán tự động, co giật thoát ra khỏi phổi qua mũi và miệng, thường do các hạt lạ kích thích niêm mạc mũi gây ra. Một cái hắt hơi đẩy không khí ra khỏi miệng và mũi một cách cưỡng bức trong một hành động không chủ ý, co thắt bùng nổ. Hành động này cho phép chất nhầy thoát ra khỏi khoang mũi và nước bọt thoát ra khỏi khoang miệng. Hắt hơi có thể liên quan đến việc tiếp xúc đột ngột với ánh sáng mạnh (được gọi là phản xạ hắt hơi ánh sáng), thay đổi (giảm) nhiệt độ đột ngột, gió lạnh, đặc biệt là no bụng, tiếp xúc với chất gây dị ứng hoặc nhiễm vi-rút. Vì hắt hơi có thể lây bệnh qua các giọt khí dung truyền nhiễm nên nên che miệng và mũi bằng cẳng tay, mặt trong khuỷu tay, khăn giấy hoặc khăn tay khi hắt hơi. Ngoài việc che miệng, nhìn xuống cũng được khuyến khích để thay đổi hướng phát tán của các giọt nước và tránh tập trung cao độ ở độ cao hơi thở của con người. Chức năng của hắt hơi là loại bỏ chất nhầy có chứa các hạt lạ hoặc chất kích thích và làm sạch khoang mũi. Khi hắt hơi, vòm miệng mềm và lưỡi gà vòm miệng ấn xuống trong khi phần sau của lưỡi nâng lên để đóng một phần đường vào miệng, tạo ra lỗ thông hơi (tương tự như bộ chế hòa khí) do nguyên lý Bernoulli để không khí thoát ra khỏi phổi được tăng tốc qua miệng và do đó tạo ra một điểm áp suất thấp ở phía sau mũi. Bằng cách này, không khí được đẩy vào qua phía trước mũi và chất nhầy và chất gây ô nhiễm bị đẩy ra ngoài miệng. Hắt hơi khi ngậm miệng có tác dụng đẩy chất nhầy qua mũi nhưng không được khuyến khích vì nó tạo ra áp lực rất cao trong đầu và có khả năng gây hại.	https://en.wikipedia.org/wiki/Sneeze
D012913	Ngáy	Snoring	Ngáy (hoặc stertor, từ tiếng Latin stertere 'ngáy') là một âm thanh hơi thở bất thường gây ra bởi luồng không khí hỗn loạn, bị cản trở một phần và sự rung động của các mô ở đường hô hấp trên (ví dụ: lưỡi gà, vòm miệng mềm, đáy lưỡi) xảy ra trong khi ngủ. Nó thường xảy ra trong quá trình hít vào (hít vào). Ngáy nguyên phát là ngáy mà không có bất kỳ rối loạn giấc ngủ liên quan nào và thường không có bất kỳ ảnh hưởng nghiêm trọng nào đến sức khỏe. Nó thường được định nghĩa là điểm chỉ số ngưng thở-giảm thở hoặc điểm chỉ số rối loạn hô hấp dưới 5 lần mỗi giờ (như được chẩn đoán bằng chụp đa ký giấc ngủ hoặc xét nghiệm ngưng thở khi ngủ tại nhà) và thiếu buồn ngủ ban ngày. Ngáy cũng có thể là triệu chứng của hội chứng cản trở đường hô hấp trên hoặc chứng ngưng thở khi ngủ do tắc nghẽn (ngáy ngưng thở). Trong chứng ngưng thở khi ngủ do tắc nghẽn, ngáy xảy ra kết hợp với việc nín thở, thở hổn hển hoặc nghẹt thở.	https://en.wikipedia.org/wiki/Snoring
D013009	mộng du	Sleepwalking	Mộng du hay còn gọi là mộng du hay mộng du là hiện tượng kết hợp giữa ngủ và thức. Nó được phân loại là rối loạn giấc ngủ thuộc họ ký sinh trùng. Nó cũng có thể được hiểu là một chứng rối loạn phân ly trạng thái, trong đó đặc điểm của trạng thái tỉnh táo và giấc ngủ sâu không xảy ra đồng thời ở các vùng não khác nhau. Nó xảy ra trong giai đoạn sóng chậm của giấc ngủ, ở trạng thái ý thức kém, với việc thực hiện các hoạt động thường được thực hiện trong trạng thái ý thức hoàn toàn. Những hoạt động này có thể lành tính như nói chuyện, ngồi dậy trên giường, đi bộ vào phòng tắm, ăn uống và dọn dẹp hoặc nguy hiểm như nấu ăn, lái xe cơ giới, cử chỉ bạo lực và chộp lấy đồ vật gây ảo giác. Mặc dù các trường hợp mộng du thường bao gồm các hành vi đơn giản, lặp đi lặp lại nhưng đôi khi vẫn có báo cáo về việc người ta thực hiện các hành vi phức tạp khi đang ngủ, mặc dù tính hợp pháp của chúng thường bị tranh cãi. Người mộng du thường có ít hoặc không có ký ức về sự việc, mặc dù đã có báo cáo về một phần nào đó. Dù mắt họ vẫn mở nhưng vẻ mặt họ lại mờ mịt và đờ đẫn. Điều này có thể kéo dài từ 30 giây đến 30 phút. Mộng du xảy ra trong chu kỳ giấc ngủ sóng chậm (N3) của giấc ngủ không chuyển động mắt nhanh (giấc ngủ NREM). Nó thường xảy ra trong vòng một phần ba đầu tiên của đêm khi giấc ngủ sóng chậm nổi bật nhất. Thông thường, nó sẽ xảy ra một lần trong một đêm, nếu có.	https://en.wikipedia.org/wiki/Sleepwalking
D013035	Co thắt	Spasm	Co thắt là sự co thắt đột ngột không tự nguyện của một cơ, một nhóm cơ hoặc một cơ quan rỗng, chẳng hạn như bàng quang. Co thắt cơ có thể do nhiều tình trạng bệnh lý gây ra, bao gồm cả chứng loạn trương lực cơ. Thông thường nhất, đó là tình trạng chuột rút cơ kèm theo cơn đau đột ngột. Chuột rút cơ thường vô hại và hết sau vài phút. Nó thường được gây ra bởi sự mất cân bằng ion hoặc mệt mỏi cơ bắp. Có những nguyên nhân khác gây ra tình trạng co cơ không tự nguyện và một số nguyên nhân trong số này có thể gây ra vấn đề về sức khỏe.	https://en.wikipedia.org/wiki/Spasm
D013064	Rối loạn ngôn ngữ		Không tìm thấy mô tả.	
